Well,Temperature,Value
A19,42,1034.287879
A19,43,1031.285714
A19,44,1028.939394
A19,45,1027.285714
A19,46,1025.530303
A19,47,1025.064935
A19,48,1024.181818
A19,49,1025.25974
A19,50,1020.484848
A19,51,1017.818182
A19,52,1018.439394
A19,53,1018.12987
A19,54,1018.939394
A19,55,1016.060606
A19,56,1010.909091
A19,57,1009.469697
A19,58,1007.428571
A19,59,1011.363636
A19,60,1008.439394
A19,61,1002.257576
A19,62,1005.844156
A19,63,999.625
A19,64,999.2878788
A19,65,998.3376623
A19,66,997.2575758
A19,67,991.969697
A19,68,991.9393939
A19,69,993.2045455
A19,70,990.1666667
A19,71,988.9480519
A19,72,983.0606061
A19,73,982.6623377
A19,74,980.5714286
A19,75,980.8030303
A19,76,977.6212121
A19,77,976.4242424
A19,78,974.5194805
A19,79,974.1515152
A19,80,974.5974026
A19,81,970.8636364
A19,82,970.1212121
A19,83,967.5757576
A19,84,964.2272727
A19,85,964.8051948
A19,86,962.5
A19,87,960.1948052
A19,88,957.9848485
A19,89,956.1038961
A19,90,954.7121212
A19,91,950.3896104
A19,92,947.7121212
A19,93,946.2424242
A19,94,948.4805195
A19,95,945.6363636
A20,26,939.7792208
A20,27,944.6060606
A20,28,942.8701299
A20,29,945.1666667
A20,30,943.6883117
A20,31,942.3181818
A20,32,941.4025974
A20,33,941.1363636
A20,34,945.030303
A20,35,940.0779221
A20,36,938.5151515
A20,37,937.6136364
A20,38,941.6060606
A20,39,934.1428571
A20,40,937.6363636
A20,41,930.6818182
A20,42,935.469697
A20,43,930.6363636
A20,44,928.6818182
A20,45,930.7272727
A20,46,928.6969697
A20,47,928.6363636
A20,48,929.1363636
A20,49,927.1558442
A20,50,925.4393939
A20,51,926.8701299
A20,52,923.6363636
A20,53,926.4415584
A20,54,926.7272727
A20,55,921.0649351
A20,56,923.7532468
A20,57,920.469697
A20,58,921.6233766
A20,59,918.9242424
A20,60,919.4848485
A20,61,922.7272727
A20,62,919.4285714
A20,63,917.987013
A20,64,916.530303
A20,65,913.9220779
A20,66,914.0151515
A20,67,913.2575758
A20,68,911.9090909
A20,69,910.974026
A20,70,909.3333333
A20,71,911.8977273
A20,72,906.7922078
A20,73,911.6060606
A20,74,907.2857143
A20,75,909.3030303
A20,76,903.9090909
A20,77,903.2727273
A20,78,904.5454545
A20,79,904.9545455
A20,80,903.9090909
A20,81,901.7272727
A20,82,900.8181818
A20,83,898.3896104
A20,84,896.8181818
A20,85,895.6493506
A20,86,896.1666667
A20,87,893.987013
A20,88,896.6666667
A20,89,894.012987
A20,90,895.1212121
A20,91,889.7272727
A20,92,893.2878788
A20,93,887.5974026
A20,94,883.7012987
A20,95,888.2727273
A21,26,964.4155844
A21,27,986.0606061
A21,28,991.0519481
A21,29,993.1363636
A21,30,1002.779221
A21,31,1013.439394
A21,32,1001.402597
A21,33,1008.075758
A21,34,1015.939394
A21,35,1011.806818
A21,36,1006.337662
A21,37,1010.987013
A21,38,1019.212121
A21,39,1005.428571
A21,40,1017.136364
A21,41,1009.212121
A21,42,1012.519481
A21,43,1010.857143
A21,44,1015.666667
A21,45,1013.155844
A21,46,1025.636364
A21,47,1023.922078
A21,48,1021.939394
A21,49,1019.298701
A21,50,1020.939394
A21,51,1028.649351
A21,52,1022.666667
A21,53,1028.61039
A21,54,1027.136364
A21,55,1025.675325
A21,56,1024.519481
A21,57,1017.818182
A21,58,1023.519481
A21,59,1027.69697
A21,60,1025.954545
A21,61,1034.285714
A21,62,1026.064935
A21,63,1025.818182
A21,64,1027.545455
A21,65,1024.116883
A21,66,1024.484848
A21,67,1024.701299
A21,68,1035.974026
A21,69,1028.064935
A21,70,1024.666667
A21,71,1024.897727
A21,72,1021.727273
A21,73,1020.318182
A21,74,1022.246753
A21,75,1033.424242
A21,76,1014.106061
A21,77,1021.051948
A21,78,1025.688312
A21,79,1021.818182
A21,80,1019.675325
A21,81,1018.363636
A21,82,1028.727273
A21,83,1019.337662
A21,84,1018.675325
A21,85,1024.675325
A21,86,1023.5
A21,87,1022.987013
A21,88,1023.212121
A21,89,1025.545455
A21,90,1017.575758
A21,91,1022.168831
A21,92,1025.954545
A21,93,1024.714286
A21,94,1024.246753
A21,95,1021.939394
A22,26,976.6103896
A22,27,992.0909091
A22,28,987.8181818
A22,29,992.6363636
A22,30,995.7402597
A22,31,996.2424242
A22,32,999.5194805
A22,33,1002.233766
A22,34,1000.030303
A22,35,1005.465909
A22,36,1006.883117
A22,37,1010.727273
A22,38,1010.454545
A22,39,1010.350649
A22,40,1011.469697
A22,41,1012.560606
A22,42,1012.649351
A22,43,1013.025974
A22,44,1012.166667
A22,45,1017.545455
A22,46,1017.649351
A22,47,1017.675325
A22,48,1017.939394
A22,49,1010.155844
A22,50,1018.015152
A22,51,1018.896104
A22,52,1016.80303
A22,53,1024.675325
A22,54,1018.909091
A22,55,1022.298701
A22,56,1018.38961
A22,57,1021
A22,58,1021.311688
A22,59,1024.954545
A22,60,1023.378788
A22,61,1024.948052
A22,62,1024.545455
A22,63,1019.116883
A22,64,1022.166667
A22,65,1016.948052
A22,66,1017.590909
A22,67,1018.051948
A22,68,1019.207792
A22,69,1018.077922
A22,70,1016.857143
A22,71,1015.948052
A22,72,1017.038961
A22,73,1014.015152
A22,74,1013.246753
A22,75,1015.484848
A22,76,1005.727273
A22,77,1007.090909
A22,78,1009.532468
A22,79,1010.818182
A22,80,1004.727273
A22,81,1004.212121
A22,82,1007.022727
A22,83,1000.012987
A22,84,1000.753247
A22,85,999.5584416
A22,86,997.3787879
A22,87,994.3766234
A22,88,991.9242424
A22,89,993.6883117
A22,90,992.8939394
A22,91,989.0779221
A22,92,988.4848485
A22,93,983.3116883
A22,94,986.8181818
A22,95,983.5909091
A23,26,4167.844156
A23,27,4255.103896
A23,28,4267.363636
A23,29,4244.424242
A23,30,4182.38961
A23,31,4173.787879
A23,32,4135.805195
A23,33,4083.077922
A23,34,4013.961039
A23,35,3928.155844
A23,36,3854.103896
A23,37,3761.571429
A23,38,3697.787879
A23,39,3617.522727
A23,40,3526.136364
A23,41,3461.515152
A23,42,3420.181818
A23,43,3393.727273
A23,44,3377.454545
A23,45,3374.064935
A23,46,3373.844156
A23,47,3376.077922
A23,48,3372.621212
A23,49,3375.025974
A23,50,3369.469697
A23,51,3355.181818
A23,52,3352.38961
A23,53,3344.831169
A23,54,3333.045455
A23,55,3306.857143
A23,56,3258.298701
A23,57,3234.106061
A23,58,3224.948052
A23,59,3219.909091
A23,60,3237.318182
A23,61,3268.974026
A23,62,3316.272727
A23,63,3398.194805
A23,64,3507.484848
A23,65,3676.454545
A23,66,3890.106061
A23,67,4230.779221
A23,68,4756.831169
A23,69,5688.25974
A23,70,7483.116883
A23,71,10329.61039
A23,72,14179.61039
A23,73,17995.28788
A23,74,20825.625
A23,75,22132.74242
A23,76,21870.56061
A23,77,21508.55844
A23,78,20962.37662
A23,79,20311.78788
A23,80,19709.24675
A23,81,18973.05195
A23,82,18231.41558
A23,83,17512.24675
A23,84,16778.92208
A23,85,16064.63636
A23,86,15340.56061
A23,87,14716.38636
A23,88,13967.07576
A23,89,13365.64935
A23,90,12718.87879
A23,91,12203.40909
A23,92,11535.09091
A23,93,10899.48052
A23,94,10317.88312
A23,95,9751.948052
A24,26,8141.155844
A24,27,8280.779221
A24,28,8393.636364
A24,29,8585.090909
A24,30,9035.87013
A24,31,9189.333333
A24,32,9211.056818
A24,33,9439.12987
A24,34,9625.090909
A24,35,9834.532468
A24,36,10168.74026
A24,37,10329.5974
A24,38,10331.64935
A24,39,10514.20779
A24,40,10258.07576
A24,41,10202.66667
A24,42,10162.31169
A24,43,10035.44156
A24,44,10035.45455
A24,45,10002.14773
A24,46,9927.74026
A24,47,9821.090909
A24,48,9731.954545
A24,49,9710.935065
A24,50,9754.651515
A24,51,9621.428571
A24,52,9556.402597
A24,53,9538.753247
A24,54,9574.363636
A24,55,9595.818182
A24,56,9590.805195
A24,57,9640.257576
A24,58,9659.204545
A24,59,9606.409091
A24,60,9477.212121
A24,61,9170.662338
A24,62,8852.467532
A24,63,8569
A24,64,8106.424242
A24,65,7710.227273
A24,66,7328.181818
A24,67,6932.922078
A24,68,6571.935065
A24,69,6249.974026
A24,70,5972.168831
A24,71,5747.402597
A24,72,5515.636364
A24,73,5351.519481
A24,74,5228.753247
A24,75,5174.863636
A24,76,5155.469697
A24,77,5542.584416
A24,78,6476.181818
A24,79,8423.348485
A24,80,11376.76136
A24,81,14298.25974
A24,82,15339.71429
A24,83,15287.32468
A24,84,14880.97403
A24,85,14397.61039
A24,86,13851.98701
A24,87,13298.19481
A24,88,12695.74242
A24,89,12251.53409
A24,90,11643.62338
A24,91,11165.35065
A24,92,10638.69697
A24,93,10135.72727
A24,94,9702.467532
A24,95,9250.207792
B01,26,4706.969697
B01,27,4674.151515
B01,28,4663.151515
B01,29,4654.121212
B01,30,4604.666667
B01,31,4551.439394
B01,32,4464.848485
B01,33,4366.848485
B01,34,4280.136364
B01,35,4181.318182
B01,36,4096
B01,37,4005.818182
B01,38,3923.909091
B01,39,3844.257576
B01,40,3747.757576
B01,41,3686.545455
B01,42,3625.484848
B01,43,3582.757576
B01,44,3539.757576
B01,45,3521.636364
B01,46,3496.378788
B01,47,3491.287879
B01,48,3489.727273
B01,49,3471.151515
B01,50,3464.742424
B01,51,3436.151515
B01,52,3415.045455
B01,53,3375.439394
B01,54,3329.863636
B01,55,3321.439394
B01,56,3236.121212
B01,57,3161.484848
B01,58,3125.954545
B01,59,3082.954545
B01,60,3033.757576
B01,61,2995.378788
B01,62,2956.545455
B01,63,2934.242424
B01,64,2906.954545
B01,65,2880.590909
B01,66,2875.454545
B01,67,2888.681818
B01,68,2902.409091
B01,69,2937.060606
B01,70,2986.30303
B01,71,3043.651515
B01,72,3135.242424
B01,73,3343.19697
B01,74,3728.484848
B01,75,4743.621212
B01,76,6988.878788
B01,77,10449.59091
B01,78,13331.77273
B01,79,14428.36364
B01,80,14463.68182
B01,81,14197.48485
B01,82,13716.93939
B01,83,13228.33333
B01,84,12719.83333
B01,85,12223.28788
B01,86,11745.66667
B01,87,11264.04545
B01,88,10788.30303
B01,89,10356.60606
B01,90,9921.272727
B01,91,9511.439394
B01,92,9096.19697
B01,93,8692.636364
B01,94,8284.075758
B01,95,7853.545455
B02,26,4242.378788
B02,27,4300.060606
B02,28,4234
B02,29,4136.621212
B02,30,4070
B02,31,4007.090909
B02,32,3929.075758
B02,33,3857.363636
B02,34,3780.666667
B02,35,3710.787879
B02,36,3646.833333
B02,37,3577.121212
B02,38,3513.560606
B02,39,3452.075758
B02,40,3412.333333
B02,41,3382.80303
B02,42,3343.19697
B02,43,3317.69697
B02,44,3317.772727
B02,45,3334.242424
B02,46,3336.212121
B02,47,3330.469697
B02,48,3334.242424
B02,49,3318.69697
B02,50,3303.5
B02,51,3324.606061
B02,52,3319.106061
B02,53,3271.621212
B02,54,3286.848485
B02,55,3195.242424
B02,56,3172.106061
B02,57,3226.863636
B02,58,3207.787879
B02,59,3135.893939
B02,60,3089.848485
B02,61,3025.969697
B02,62,3006.151515
B02,63,2996.742424
B02,64,3014.530303
B02,65,3033.348485
B02,66,3074.121212
B02,67,3109.712121
B02,68,3191.348485
B02,69,3280.984848
B02,70,3438.515152
B02,71,3762.287879
B02,72,4390.348485
B02,73,5962.424242
B02,74,8857.363636
B02,75,12992.5
B02,76,15513.07576
B02,77,16186.57576
B02,78,16088.22727
B02,79,15681.42424
B02,80,15222.56061
B02,81,14719.87879
B02,82,14148.54545
B02,83,13548.77273
B02,84,12987.06061
B02,85,12424.63636
B02,86,11894.95455
B02,87,11370.45455
B02,88,10842.21212
B02,89,10354.16667
B02,90,9924.090909
B02,91,9511.393939
B02,92,9097.424242
B02,93,8686.742424
B02,94,8314.19697
B02,95,7916.439394
B03,26,4545.787879
B03,27,4663.924242
B03,28,4747.181818
B03,29,4620.590909
B03,30,4495.560606
B03,31,4418.424242
B03,32,4310.212121
B03,33,4214.939394
B03,34,4123.393939
B03,35,4039.212121
B03,36,3929.787879
B03,37,3861.666667
B03,38,3795.045455
B03,39,3706.606061
B03,40,3640.636364
B03,41,3578.621212
B03,42,3424.151515
B03,43,3357.984848
B03,44,3331.666667
B03,45,3311.075758
B03,46,3288.060606
B03,47,3286.939394
B03,48,3308.318182
B03,49,3316.772727
B03,50,3330.621212
B03,51,3379.560606
B03,52,3402.681818
B03,53,3377.924242
B03,54,3409.515152
B03,55,3351.090909
B03,56,3341.272727
B03,57,3401.863636
B03,58,3393.454545
B03,59,3343.848485
B03,60,3313.742424
B03,61,3253.833333
B03,62,3203.712121
B03,63,3170.136364
B03,64,3146.621212
B03,65,3121.166667
B03,66,3125.318182
B03,67,3130.727273
B03,68,3158.984848
B03,69,3203.575758
B03,70,3262.378788
B03,71,3374.757576
B03,72,3506.469697
B03,73,3860.439394
B03,74,4503.5
B03,75,6193.848485
B03,76,9376.045455
B03,77,12986.06061
B03,78,15265.89394
B03,79,15856.71212
B03,80,15623.31818
B03,81,15200.39394
B03,82,14638.65152
B03,83,14180.75758
B03,84,13641.40909
B03,85,13074.5303
B03,86,12509.83333
B03,87,11946.68182
B03,88,11427.9697
B03,89,10914.81818
B03,90,10433.9697
B03,91,9983.015152
B03,92,9526.727273
B03,93,9113.212121
B03,94,8759.318182
B03,95,8286.939394
B04,26,4907.863636
B04,27,4840.045455
B04,28,4761.045455
B04,29,4672.242424
B04,30,4601.454545
B04,31,4526.378788
B04,32,4466.136364
B04,33,4413.424242
B04,34,4340.984848
B04,35,4293.363636
B04,36,4268.318182
B04,37,4215.924242
B04,38,4173.30303
B04,39,4132.515152
B04,40,4067.818182
B04,41,4016.181818
B04,42,3967.878788
B04,43,3943.484848
B04,44,3903.5
B04,45,3835.848485
B04,46,3783.015152
B04,47,3733.30303
B04,48,3692.242424
B04,49,3649.409091
B04,50,3620.863636
B04,51,3584.242424
B04,52,3581.939394
B04,53,3608.030303
B04,54,3629.378788
B04,55,3676.393939
B04,56,3690
B04,57,3719.409091
B04,58,3703.30303
B04,59,3685.681818
B04,60,3637.378788
B04,61,3574.742424
B04,62,3505.984848
B04,63,3427.712121
B04,64,3358.015152
B04,65,3278.378788
B04,66,3217.787879
B04,67,3158.348485
B04,68,3092.227273
B04,69,3042.439394
B04,70,3012.712121
B04,71,2990.30303
B04,72,3009.333333
B04,73,3018.893939
B04,74,3030.712121
B04,75,3094.621212
B04,76,3202.848485
B04,77,3419.272727
B04,78,3910.5
B04,79,5055.212121
B04,80,7169.227273
B04,81,10245.86364
B04,82,11942.34848
B04,83,12316.37879
B04,84,12166.84848
B04,85,11825.84848
B04,86,11431.56061
B04,87,10992.40909
B04,88,10548.59091
B04,89,10075.89394
B04,90,9671.606061
B04,91,9247.378788
B04,92,8833.969697
B04,93,8469.121212
B04,94,8125.924242
B04,95,7789.151515
B05,26,3114.560606
B05,27,2970.151515
B05,28,2910.19697
B05,29,2840.060606
B05,30,2798.727273
B05,31,2727.651515
B05,32,2665.272727
B05,33,2608.393939
B05,34,2549.242424
B05,35,2496.106061
B05,36,2452.409091
B05,37,2414.348485
B05,38,2430.651515
B05,39,2411.454545
B05,40,2421.681818
B05,41,2478.242424
B05,42,2440.181818
B05,43,2466.893939
B05,44,2535.954545
B05,45,2598.469697
B05,46,2624.015152
B05,47,2669.075758
B05,48,2716.757576
B05,49,2683.545455
B05,50,2718.484848
B05,51,2779.909091
B05,52,2811.090909
B05,53,2807.030303
B05,54,2854.636364
B05,55,2767.227273
B05,56,2809.878788
B05,57,2923.939394
B05,58,2820.727273
B05,59,2778.606061
B05,60,2737.151515
B05,61,2714.106061
B05,62,2688.666667
B05,63,2681.166667
B05,64,2679.712121
B05,65,2664.227273
B05,66,2678.272727
B05,67,2701.227273
B05,68,2713.621212
B05,69,2751.106061
B05,70,2816.166667
B05,71,2876.606061
B05,72,2990.924242
B05,73,3158.545455
B05,74,3434.727273
B05,75,4130.318182
B05,76,5593.151515
B05,77,8022.621212
B05,78,10993.25758
B05,79,13371.45455
B05,80,14129.75758
B05,81,14148.27273
B05,82,13792.5303
B05,83,13397.28788
B05,84,12969.36364
B05,85,12506.62121
B05,86,12066.92424
B05,87,11648.24242
B05,88,11230.31818
B05,89,10796.48485
B05,90,10441.36364
B05,91,10087.09091
B05,92,9707.878788
B05,93,9278.818182
B05,94,9019.984848
B05,95,8593.954545
B06,26,9334.712121
B06,27,9239.575758
B06,28,9094.666667
B06,29,9097.212121
B06,30,9038.166667
B06,31,8884.287879
B06,32,8803.818182
B06,33,8680.833333
B06,34,8600.075758
B06,35,8571.727273
B06,36,8621.545455
B06,37,8678.560606
B06,38,8755.30303
B06,39,8690.30303
B06,40,8721.651515
B06,41,8773.80303
B06,42,8916.409091
B06,43,8941.818182
B06,44,9055.393939
B06,45,9233.409091
B06,46,9439.19697
B06,47,9585.19697
B06,48,9751.590909
B06,49,9734.712121
B06,50,9835.060606
B06,51,9807.19697
B06,52,9750.378788
B06,53,9711.969697
B06,54,9698.045455
B06,55,9560.030303
B06,56,9424.681818
B06,57,9211.151515
B06,58,9091.575758
B06,59,8899.636364
B06,60,8737.80303
B06,61,8562.363636
B06,62,8359.984848
B06,63,8245.363636
B06,64,8171.848485
B06,65,8111.636364
B06,66,7989.378788
B06,67,7946.393939
B06,68,7976.893939
B06,69,8042.090909
B06,70,8143.590909
B06,71,8224.772727
B06,72,8310.757576
B06,73,8424
B06,74,8683.969697
B06,75,9405.151515
B06,76,10832.63636
B06,77,13681.9697
B06,78,17843.77273
B06,79,21647.81818
B06,80,23054.16667
B06,81,22863.92424
B06,82,22140.12121
B06,83,21214.93939
B06,84,20281.69697
B06,85,19377.40909
B06,86,18481.0303
B06,87,17573.9697
B06,88,16750.13636
B06,89,15956.43939
B06,90,15172.80303
B06,91,14422.4697
B06,92,13725.07576
B06,93,13092.87879
B06,94,12478.36364
B06,95,11906.42424
B07,26,18179.81818
B07,27,17481.92424
B07,28,16963.86364
B07,29,17216.56061
B07,30,17222.06061
B07,31,16574.07576
B07,32,16263.69697
B07,33,16052.59091
B07,34,16178.07576
B07,35,15938.71212
B07,36,15248.43939
B07,37,15352.84848
B07,38,15147.48485
B07,39,15029.93939
B07,40,14700.39394
B07,41,14541.60606
B07,42,14882.95455
B07,43,14448.86364
B07,44,14164.93939
B07,45,14156.36364
B07,46,14020.74242
B07,47,13862.71212
B07,48,13741.75758
B07,49,13609.30303
B07,50,13691.59091
B07,51,13783.93939
B07,52,13675.24242
B07,53,13377.54545
B07,54,13356.56061
B07,55,13564.77273
B07,56,13393.19697
B07,57,13160.34848
B07,58,13276.51515
B07,59,13371.77273
B07,60,13250.43939
B07,61,13105.86364
B07,62,13161.56061
B07,63,12987.66667
B07,64,13103.31818
B07,65,12984.93939
B07,66,13167.36364
B07,67,13227
B07,68,13396.19697
B07,69,13645.07576
B07,70,14194.06061
B07,71,14889.75758
B07,72,16402.39394
B07,73,19916.56061
B07,74,24424.25758
B07,75,30090.42424
B07,76,33746.37879
B07,77,34821.22727
B07,78,34466.9697
B07,79,33774.13636
B07,80,32762.13636
B07,81,31755.15152
B07,82,30700.90909
B07,83,29544.07576
B07,84,28478.98485
B07,85,27348.95455
B07,86,26183.19697
B07,87,25067.51515
B07,88,23938.66667
B07,89,22795.87879
B07,90,21756.90909
B07,91,20567.9697
B07,92,19397.66667
B07,93,18365.57576
B07,94,17328.69697
B07,95,16315.75758
B08,26,4171.757576
B08,27,4389.439394
B08,28,4593.409091
B08,29,4676.454545
B08,30,4687.5
B08,31,4711.106061
B08,32,4598.348485
B08,33,4592.787879
B08,34,4511.969697
B08,35,4428.621212
B08,36,4597.19697
B08,37,4599.090909
B08,38,4708.30303
B08,39,4849.166667
B08,40,5152.878788
B08,41,5662.257576
B08,42,6543.757576
B08,43,8347.484848
B08,44,11634.12121
B08,45,16297.31818
B08,46,23287.98485
B08,47,30200.07576
B08,48,37016.04545
B08,49,41012.22727
B08,50,44233.87879
B08,51,45507.43939
B08,52,46499.65152
B08,53,46612.80303
B08,54,46691.06061
B08,55,45819.33333
B08,56,45172.69697
B08,57,44689.89394
B08,58,43593.95455
B08,59,42992.10606
B08,60,42044.21212
B08,61,41138.83333
B08,62,40351.07576
B08,63,39446.12121
B08,64,38567.60606
B08,65,37539.69697
B08,66,36682.98485
B08,67,35663.09091
B08,68,34680.9697
B08,69,33652.54545
B08,70,32702.25758
B08,71,31635.75758
B08,72,30885.89394
B08,73,29703.86364
B08,74,28551.45455
B08,75,27603.25758
B08,76,26629.63636
B08,77,25580.13636
B08,78,24566.31818
B08,79,23667.45455
B08,80,22609.59091
B08,81,21684.71212
B08,82,20766.71212
B08,83,19819.18182
B08,84,18935.87879
B08,85,18067
B08,86,17195.10606
B08,87,16319.27273
B08,88,15457.22727
B08,89,14650.57576
B08,90,13856.9697
B08,91,13054.60606
B08,92,12297.59091
B08,93,11573.74242
B08,94,10926.4697
B08,95,10305.07576
B09,26,4740.742424
B09,27,4796.484848
B09,28,4891.075758
B09,29,4965.848485
B09,30,5050.121212
B09,31,5130.818182
B09,32,4915.833333
B09,33,4860.787879
B09,34,4707.590909
B09,35,4528.757576
B09,36,4520.80303
B09,37,4422.060606
B09,38,4377.5
B09,39,4285.287879
B09,40,4165.621212
B09,41,4087.106061
B09,42,4091.257576
B09,43,4099.318182
B09,44,4047.30303
B09,45,3945.242424
B09,46,3945.833333
B09,47,3976.515152
B09,48,4002.530303
B09,49,4121.393939
B09,50,4173.575758
B09,51,4123.69697
B09,52,4127.954545
B09,53,4167.227273
B09,54,4127.257576
B09,55,4169.863636
B09,56,4097.439394
B09,57,3977.318182
B09,58,3919.106061
B09,59,3895.166667
